Time,Fidelity
3.415999999999735,0.5008018082958572
3.4169999999997347,0.5001395025770522
3.4179999999997346,0.49947769072865617
3.4189999999997345,0.4988163747141876
3.4199999999997344,0.49815555649045107
3.4209999999997343,0.4974952380075307
3.421999999999734,0.4968354212087927
3.422999999999734,0.4961761080308782
3.423999999999734,0.49551730040370406
3.424999999999734,0.4948590002504608
3.4259999999997337,0.4942012094876105
3.4269999999997336,0.4935439300248821
3.4279999999997335,0.4928871637652748
3.4289999999997334,0.4922309126050518
3.4299999999997333,0.4915751784337424
3.430999999999733,0.49091996313413644
3.431999999999733,0.4902652685822855
3.432999999999733,0.4896110966475018
3.433999999999733,0.4889574491923544
3.4349999999997327,0.488304328072671
3.4359999999997326,0.48765173513753407
3.4369999999997325,0.48699967222928175
3.4379999999997324,0.48634814118350456
3.4389999999997323,0.485697143829048
3.439999999999732,0.4850466819880074
3.440999999999732,0.48439675747573124
3.441999999999732,0.48374737210081614
3.442999999999732,0.4830985276651104
3.4439999999997317,0.48245022596371123
3.4449999999997316,0.4818024687849639
3.4459999999997315,0.4811552579104617
3.4469999999997314,0.48050859511504723
3.4479999999997313,0.47986248216680916
3.448999999999731,0.47921692082708356
3.449999999999731,0.4785719128504558
3.450999999999731,0.477927459984756
3.451999999999731,0.4772835639710633
3.4529999999997307,0.47664022654370275
3.4539999999997306,0.4759974494302483
3.4549999999997305,0.47535523435152044
3.4559999999997304,0.4747135830215885
3.4569999999997303,0.47407249714776967
3.45799999999973,0.4734319784306299
3.45899999999973,0.47279202856398544
3.45999999999973,0.47215264923490174
3.46099999999973,0.4715138421236954
3.4619999999997297,0.4708756089039334
3.4629999999997296,0.47023795124243684
3.4639999999997295,0.46960087079927737
3.4649999999997294,0.46896436922778356
3.4659999999997293,0.46832844817453756
3.466999999999729,0.4676931092793776
3.467999999999729,0.46705835417539976
3.468999999999729,0.46642418448895917
3.469999999999729,0.46579060183966947
3.4709999999997287,0.4651576078404081
3.4719999999997286,0.4645252040973124
3.4729999999997285,0.4638933922097879
3.4739999999997284,0.4632621737705018
3.4749999999997283,0.4626315503653919
3.475999999999728,0.4620015235736648
3.476999999999728,0.4613720949677982
3.477999999999728,0.4607432661135424
3.478999999999728,0.46011503856992425
3.4799999999997278,0.45948741388924547
3.4809999999997276,0.45886039361708914
3.4819999999997275,0.4582339792923196
3.4829999999997274,0.4576081724470829
3.4839999999997273,0.4569829746068137
3.484999999999727,0.45635838729023215
3.485999999999727,0.45573441200935116
3.486999999999727,0.4551110502694769
